"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","DAPR","MDPR","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","WT01","WT02","WT03","WT04","WT05","WT08","WT11"
"US1WAJF0014","BRINNON 1.7 WSW, WA US","47.6668","-122.9287","202.7","2017-08-17",,,"0.08",,,,,,,,,,,,,
"US1WAJF0014","BRINNON 1.7 WSW, WA US","47.6668","-122.9287","202.7","2017-08-19",,,"0.00","0.0",,,,,,,,,,,,
"US1WAJF0014","BRINNON 1.7 WSW, WA US","47.6668","-122.9287","202.7","2017-08-20",,,"0.00","0.0",,,,,,,,,,,,
"US1WAJF0014","BRINNON 1.7 WSW, WA US","47.6668","-122.9287","202.7","2017-08-21",,,"0.00","0.0",,,,,,,,,,,,
"US1WAJF0014","BRINNON 1.7 WSW, WA US","47.6668","-122.9287","202.7","2017-08-23",,,"0.00","0.0",,,,,,,,,,,,
"US1WAJF0014","BRINNON 1.7 WSW, WA US","47.6668","-122.9287","202.7","2017-08-25",,,"0.00","0.0",,,,,,,,,,,,
"US1WAJF0014","BRINNON 1.7 WSW, WA US","47.6668","-122.9287","202.7","2017-08-26",,,"0.00","0.0",,,,,,,,,,,,
"US1WAJF0014","BRINNON 1.7 WSW, WA US","47.6668","-122.9287","202.7","2017-08-27",,,"0.00","0.0",,,,,,,,,,,,
"US1WAJF0014","BRINNON 1.7 WSW, WA US","47.6668","-122.9287","202.7","2017-08-28",,,"0.00","0.0",,,,,,,,,,,,
"US1WAJF0014","BRINNON 1.7 WSW, WA US","47.6668","-122.9287","202.7","2017-08-29",,,"0.00","0.0",,,,,,,,,,,,
"US1WAJF0014","BRINNON 1.7 WSW, WA US","47.6668","-122.9287","202.7","2017-08-30",,,"0.00","0.0",,,,,,,,,,,,
"US1WAJF0014","BRINNON 1.7 WSW, WA US","47.6668","-122.9287","202.7","2017-08-31",,,"0.00","0.0",,,,,,,,,,,,
"US1WAJF0014","BRINNON 1.7 WSW, WA US","47.6668","-122.9287","202.7","2017-09-01",,,"0.00","0.0",,,,,,,,,,,,
"US1WAJF0014","BRINNON 1.7 WSW, WA US","47.6668","-122.9287","202.7","2017-09-02",,,"0.00","0.0",,,,,,,,,,,,
"US1WAJF0014","BRINNON 1.7 WSW, WA US","47.6668","-122.9287","202.7","2017-09-03",,,"0.00","0.0",,,,,,,,,,,,
"US1WAJF0014","BRINNON 1.7 WSW, WA US","47.6668","-122.9287","202.7","2017-09-04",,,"0.00","0.0",,,,,,,,,,,,
"US1WAJF0014","BRINNON 1.7 WSW, WA US","47.6668","-122.9287","202.7","2017-09-05",,,"0.00","0.0",,,,,,,,,,,,
"US1WAJF0014","BRINNON 1.7 WSW, WA US","47.6668","-122.9287","202.7","2017-09-06",,,"0.00","0.0",,,,,,,,,,,,
"US1WAJF0014","BRINNON 1.7 WSW, WA US","47.6668","-122.9287","202.7","2017-09-07",,,"0.00","0.0",,,,,,,,,,,,
"US1WAJF0014","BRINNON 1.7 WSW, WA US","47.6668","-122.9287","202.7","2017-09-08",,,"0.28",,,,,,,,,,,,,
"US1WAJF0014","BRINNON 1.7 WSW, WA US","47.6668","-122.9287","202.7","2017-09-09",,,"0.02",,,,,,,,,,,,,
"US1WAJF0014","BRINNON 1.7 WSW, WA US","47.6668","-122.9287","202.7","2017-09-10",,,"0.00","0.0",,,,,,,,,,,,
"US1WAJF0014","BRINNON 1.7 WSW, WA US","47.6668","-122.9287","202.7","2017-09-11",,,"0.00","0.0",,,,,,,,,,,,
"US1WAJF0014","BRINNON 1.7 WSW, WA US","47.6668","-122.9287","202.7","2017-09-12",,,"0.00","0.0",,,,,,,,,,,,
"US1WAJF0014","BRINNON 1.7 WSW, WA US","47.6668","-122.9287","202.7","2017-09-13",,,"0.00","0.0",,,,,,,,,,,,
"US1WAJF0014","BRINNON 1.7 WSW, WA US","47.6668","-122.9287","202.7","2017-09-14",,,"0.00","0.0",,,,,,,,,,,,
"US1WAJF0014","BRINNON 1.7 WSW, WA US","47.6668","-122.9287","202.7","2017-09-15",,,"0.00","0.0",,,,,,,,,,,,
"US1WAJF0014","BRINNON 1.7 WSW, WA US","47.6668","-122.9287","202.7","2017-09-16",,,"0.00","0.0",,,,,,,,,,,,
"US1WAJF0014","BRINNON 1.7 WSW, WA US","47.6668","-122.9287","202.7","2017-09-17",,,"0.22",,,,,,,,,,,,,
"US1WAJF0014","BRINNON 1.7 WSW, WA US","47.6668","-122.9287","202.7","2017-09-18",,,"0.12",,,,,,,,,,,,,
"US1WAJF0014","BRINNON 1.7 WSW, WA US","47.6668","-122.9287","202.7","2017-09-19",,,"0.21",,,,,,,,,,,,,
"US1WAJF0014","BRINNON 1.7 WSW, WA US","47.6668","-122.9287","202.7","2017-09-20",,,"0.04",,,,,,,,,,,,,
"US1WAJF0014","BRINNON 1.7 WSW, WA US","47.6668","-122.9287","202.7","2017-09-21",,,"0.01",,,,,,,,,,,,,
"US1WAJF0014","BRINNON 1.7 WSW, WA US","47.6668","-122.9287","202.7","2017-09-22",,,"0.00","0.0",,,,,,,,,,,,
"US1WAJF0014","BRINNON 1.7 WSW, WA US","47.6668","-122.9287","202.7","2017-09-23",,,"0.00","0.0",,,,,,,,,,,,
"US1WAJF0014","BRINNON 1.7 WSW, WA US","47.6668","-122.9287","202.7","2017-09-24",,,"0.00","0.0",,,,,,,,,,,,
"US1WAJF0014","BRINNON 1.7 WSW, WA US","47.6668","-122.9287","202.7","2017-09-25",,,"0.03",,,,,,,,,,,,,
"US1WAJF0014","BRINNON 1.7 WSW, WA US","47.6668","-122.9287","202.7","2017-09-26",,,"0.00","0.0",,,,,,,,,,,,
"US1WAJF0014","BRINNON 1.7 WSW, WA US","47.6668","-122.9287","202.7","2017-09-27",,,"0.00","0.0",,,,,,,,,,,,
"US1WAJF0014","BRINNON 1.7 WSW, WA US","47.6668","-122.9287","202.7","2017-09-28",,,"0.00","0.0",,,,,,,,,,,,
"US1WAJF0014","BRINNON 1.7 WSW, WA US","47.6668","-122.9287","202.7","2017-09-29",,,"0.11",,,,,,,,,,,,,
"US1WAJF0014","BRINNON 1.7 WSW, WA US","47.6668","-122.9287","202.7","2017-09-30",,,"0.01",,,,,,,,,,,,,
"US1WAJF0014","BRINNON 1.7 WSW, WA US","47.6668","-122.9287","202.7","2017-10-01",,,"0.01",,,,,,,,,,,,,
"US1WAJF0014","BRINNON 1.7 WSW, WA US","47.6668","-122.9287","202.7","2017-10-02",,,"0.00","0.0",,,,,,,,,,,,
"US1WAJF0014","BRINNON 1.7 WSW, WA US","47.6668","-122.9287","202.7","2017-10-03",,,"0.00","0.0",,,,,,,,,,,,
"US1WAJF0014","BRINNON 1.7 WSW, WA US","47.6668","-122.9287","202.7","2017-10-04",,,"0.00","0.0",,,,,,,,,,,,
"US1WAJF0014","BRINNON 1.7 WSW, WA US","47.6668","-122.9287","202.7","2017-10-05",,,"0.00","0.0",,,,,,,,,,,,
"US1WAJF0014","BRINNON 1.7 WSW, WA US","47.6668","-122.9287","202.7","2017-10-06",,,"0.03","0.0",,,,,,,,,,,,
"US1WAJF0014","BRINNON 1.7 WSW, WA US","47.6668","-122.9287","202.7","2017-10-07",,,"0.01",,,,,,,,,,,,,
"US1WAJF0014","BRINNON 1.7 WSW, WA US","47.6668","-122.9287","202.7","2017-10-08",,,"0.00","0.0",,,,,,,,,,,,
"US1WAJF0014","BRINNON 1.7 WSW, WA US","47.6668","-122.9287","202.7","2017-10-09",,,"0.00","0.0",,,,,,,,,,,,
"US1WAJF0014","BRINNON 1.7 WSW, WA US","47.6668","-122.9287","202.7","2017-10-10",,,"0.00","0.0",,,,,,,,,,,,
"US1WAJF0014","BRINNON 1.7 WSW, WA US","47.6668","-122.9287","202.7","2017-10-11",,,"0.00","0.0",,,,,,,,,,,,
"US1WAJF0014","BRINNON 1.7 WSW, WA US","47.6668","-122.9287","202.7","2017-10-12",,,"0.04",,,,,,,,,,,,,
"US1WAJF0014","BRINNON 1.7 WSW, WA US","47.6668","-122.9287","202.7","2017-10-13",,,"0.00","0.0",,,,,,,,,,,,
"US1WAJF0014","BRINNON 1.7 WSW, WA US","47.6668","-122.9287","202.7","2017-10-14",,,"0.00","0.0",,,,,,,,,,,,
"US1WAJF0014","BRINNON 1.7 WSW, WA US","47.6668","-122.9287","202.7","2017-10-15",,,"0.00","0.0",,,,,,,,,,,,
"US1WAJF0014","BRINNON 1.7 WSW, WA US","47.6668","-122.9287","202.7","2017-10-16",,,"0.00","0.0",,,,,,,,,,,,
"US1WAJF0014","BRINNON 1.7 WSW, WA US","47.6668","-122.9287","202.7","2017-10-17",,,"0.12",,,,,,,,,,,,,
"US1WAJF0014","BRINNON 1.7 WSW, WA US","47.6668","-122.9287","202.7","2017-10-18",,,"2.48",,,,,,,,,,,,,
"US1WAJF0014","BRINNON 1.7 WSW, WA US","47.6668","-122.9287","202.7","2017-10-19",,,"0.82",,,,,,,,,,,,,
"US1WAJF0014","BRINNON 1.7 WSW, WA US","47.6668","-122.9287","202.7","2017-10-20",,,"0.03",,,,,,,,,,,,,
"US1WAJF0014","BRINNON 1.7 WSW, WA US","47.6668","-122.9287","202.7","2017-10-21",,,"1.62",,,,,,,,,,,,,
"US1WAJF0014","BRINNON 1.7 WSW, WA US","47.6668","-122.9287","202.7","2017-10-22",,,"0.04",,,,,,,,,,,,,
"US1WAJF0014","BRINNON 1.7 WSW, WA US","47.6668","-122.9287","202.7","2017-10-23",,,"0.00","0.0",,,,,,,,,,,,
"US1WAJF0014","BRINNON 1.7 WSW, WA US","47.6668","-122.9287","202.7","2017-10-24",,,"0.00","0.0",,,,,,,,,,,,
"US1WAJF0014","BRINNON 1.7 WSW, WA US","47.6668","-122.9287","202.7","2017-11-07",,,"0.00","0.0",,,,,,,,,,,,
"US1WAJF0014","BRINNON 1.7 WSW, WA US","47.6668","-122.9287","202.7","2017-11-08",,,"0.52",,,,,,,,,,,,,
"US1WAJF0014","BRINNON 1.7 WSW, WA US","47.6668","-122.9287","202.7","2017-11-09",,,"0.48",,,,,,,,,,,,,
"US1WAJF0014","BRINNON 1.7 WSW, WA US","47.6668","-122.9287","202.7","2017-11-10",,,"0.00","0.0",,,,,,,,,,,,
"US1WAJF0014","BRINNON 1.7 WSW, WA US","47.6668","-122.9287","202.7","2017-11-11",,,"0.62",,,,,,,,,,,,,
"US1WAJF0014","BRINNON 1.7 WSW, WA US","47.6668","-122.9287","202.7","2017-11-12",,,"2.99",,,,,,,,,,,,,
"US1WAJF0014","BRINNON 1.7 WSW, WA US","47.6668","-122.9287","202.7","2017-11-13",,,"2.46",,,,,,,,,,,,,
"US1WAJF0014","BRINNON 1.7 WSW, WA US","47.6668","-122.9287","202.7","2017-11-14",,,"3.02",,,,,,,,,,,,,
"US1WAJF0014","BRINNON 1.7 WSW, WA US","47.6668","-122.9287","202.7","2017-11-15",,,"2.11",,,,,,,,,,,,,
"US1WAJF0014","BRINNON 1.7 WSW, WA US","47.6668","-122.9287","202.7","2017-11-16",,,"0.08","0.0",,,,,,,,,,,,
"US1WAJF0014","BRINNON 1.7 WSW, WA US","47.6668","-122.9287","202.7","2017-11-17",,,"0.00","0.0",,,,,,,,,,,,
"US1WAJF0014","BRINNON 1.7 WSW, WA US","47.6668","-122.9287","202.7","2017-11-18",,,"0.01",,,,,,,,,,,,,
"US1WAJF0014","BRINNON 1.7 WSW, WA US","47.6668","-122.9287","202.7","2017-11-19",,,"1.20",,,,,,,,,,,,,
"US1WAJF0014","BRINNON 1.7 WSW, WA US","47.6668","-122.9287","202.7","2017-11-20",,,"0.99",,,,,,,,,,,,,
"US1WAJF0014","BRINNON 1.7 WSW, WA US","47.6668","-122.9287","202.7","2017-11-21",,,"3.04",,,,,,,,,,,,,
"US1WAJF0014","BRINNON 1.7 WSW, WA US","47.6668","-122.9287","202.7","2017-11-22",,,"2.03",,,,,,,,,,,,,
"US1WAJF0014","BRINNON 1.7 WSW, WA US","47.6668","-122.9287","202.7","2017-11-23",,,"0.05",,,,,,,,,,,,,
"US1WAJF0014","BRINNON 1.7 WSW, WA US","47.6668","-122.9287","202.7","2017-11-24",,,"0.02",,,,,,,,,,,,,
"US1WAJF0014","BRINNON 1.7 WSW, WA US","47.6668","-122.9287","202.7","2017-11-25",,,"0.69",,,,,,,,,,,,,
"US1WAJF0014","BRINNON 1.7 WSW, WA US","47.6668","-122.9287","202.7","2017-11-26",,,"0.91",,,,,,,,,,,,,
"US1WAJF0014","BRINNON 1.7 WSW, WA US","47.6668","-122.9287","202.7","2017-11-27",,,"0.00","0.0",,,,,,,,,,,,
"US1WAJF0014","BRINNON 1.7 WSW, WA US","47.6668","-122.9287","202.7","2017-11-28",,,"0.24",,,,,,,,,,,,,
"US1WAJF0014","BRINNON 1.7 WSW, WA US","47.6668","-122.9287","202.7","2017-12-12",,,"0.00","0.0",,,,,,,,,,,,
"US1WAJF0014","BRINNON 1.7 WSW, WA US","47.6668","-122.9287","202.7","2017-12-13",,,"0.00","0.0",,,,,,,,,,,,
"US1WAJF0014","BRINNON 1.7 WSW, WA US","47.6668","-122.9287","202.7","2017-12-14",,,"0.00","0.0",,,,,,,,,,,,
"US1WAJF0014","BRINNON 1.7 WSW, WA US","47.6668","-122.9287","202.7","2017-12-15",,,"0.00","0.0",,,,,,,,,,,,
"US1WAJF0014","BRINNON 1.7 WSW, WA US","47.6668","-122.9287","202.7","2017-12-16",,,"0.02",,,,,,,,,,,,,
"US1WAJF0014","BRINNON 1.7 WSW, WA US","47.6668","-122.9287","202.7","2017-12-17",,,"0.17",,,,,,,,,,,,,
"US1WAJF0014","BRINNON 1.7 WSW, WA US","47.6668","-122.9287","202.7","2017-12-18",,,"1.06",,,,,,,,,,,,,
"US1WAJF0014","BRINNON 1.7 WSW, WA US","47.6668","-122.9287","202.7","2017-12-19",,,"1.66",,,,,,,,,,,,,
"US1WAJF0014","BRINNON 1.7 WSW, WA US","47.6668","-122.9287","202.7","2017-12-20",,,"0.00","0.0",,,,,,,,,,,,
"US1WAJF0014","BRINNON 1.7 WSW, WA US","47.6668","-122.9287","202.7","2017-12-21",,,"0.00","0.0",,,,,,,,,,,,
"US1WAJF0014","BRINNON 1.7 WSW, WA US","47.6668","-122.9287","202.7","2017-12-22",,,"0.01",,,,,,,,,,,,,
"US1WAJF0014","BRINNON 1.7 WSW, WA US","47.6668","-122.9287","202.7","2017-12-23",,,"0.00","0.0",,,,,,,,,,,,
"US1WAJF0014","BRINNON 1.7 WSW, WA US","47.6668","-122.9287","202.7","2017-12-24",,,"0.00","0.0",,,,,,,,,,,,
"US1WAJF0014","BRINNON 1.7 WSW, WA US","47.6668","-122.9287","202.7","2017-12-25",,,"0.00","0.0",,,,,,,,,,,,
"US1WAJF0014","BRINNON 1.7 WSW, WA US","47.6668","-122.9287","202.7","2017-12-26",,,"0.01",,,,,,,,,,,,,
"US1WAJF0014","BRINNON 1.7 WSW, WA US","47.6668","-122.9287","202.7","2017-12-31",,,"0.00","0.0",,,,,,,,,,,,
"US1WAJF0014","BRINNON 1.7 WSW, WA US","47.6668","-122.9287","202.7","2018-01-01",,,"0.00","0.0",,,,,,,,,,,,
"US1WAJF0014","BRINNON 1.7 WSW, WA US","47.6668","-122.9287","202.7","2018-01-02",,,"0.00","0.0",,,,,,,,,,,,
"US1WAJF0014","BRINNON 1.7 WSW, WA US","47.6668","-122.9287","202.7","2018-01-03",,,"0.00","0.0",,,,,,,,,,,,
"US1WAJF0014","BRINNON 1.7 WSW, WA US","47.6668","-122.9287","202.7","2018-01-04",,,"0.39",,,,,,,,,,,,,
"US1WAJF0014","BRINNON 1.7 WSW, WA US","47.6668","-122.9287","202.7","2018-01-05",,,"1.20",,,,,,,,,,,,,
"US1WAJF0014","BRINNON 1.7 WSW, WA US","47.6668","-122.9287","202.7","2018-01-06",,,"0.23",,,,,,,,,,,,,
"US1WAJF0014","BRINNON 1.7 WSW, WA US","47.6668","-122.9287","202.7","2018-01-07",,,"0.27",,,,,,,,,,,,,
"US1WAJF0014","BRINNON 1.7 WSW, WA US","47.6668","-122.9287","202.7","2018-01-09",,,"0.11",,,,,,,,,,,,,
"US1WAJF0014","BRINNON 1.7 WSW, WA US","47.6668","-122.9287","202.7","2018-01-10",,,"0.13",,,,,,,,,,,,,
"US1WAJF0014","BRINNON 1.7 WSW, WA US","47.6668","-122.9287","202.7","2018-01-12",,,"0.91",,,,,,,,,,,,,
"US1WAJF0014","BRINNON 1.7 WSW, WA US","47.6668","-122.9287","202.7","2018-01-13",,,"0.15",,,,,,,,,,,,,
"US1WAJF0014","BRINNON 1.7 WSW, WA US","47.6668","-122.9287","202.7","2018-01-14",,,"0.01",,,,,,,,,,,,,
"US1WAJF0014","BRINNON 1.7 WSW, WA US","47.6668","-122.9287","202.7","2018-01-15",,,"0.00","0.0",,,,,,,,,,,,
"US1WAJF0014","BRINNON 1.7 WSW, WA US","47.6668","-122.9287","202.7","2018-01-16",,,"0.16",,,,,,,,,,,,,
"US1WAJF0014","BRINNON 1.7 WSW, WA US","47.6668","-122.9287","202.7","2018-01-17",,,"0.15",,,,,,,,,,,,,
"US1WAJF0014","BRINNON 1.7 WSW, WA US","47.6668","-122.9287","202.7","2018-01-18",,,"0.98",,,,,,,,,,,,,
"US1WAJF0014","BRINNON 1.7 WSW, WA US","47.6668","-122.9287","202.7","2018-01-19",,,"1.27",,,,,,,,,,,,,
"US1WAJF0014","BRINNON 1.7 WSW, WA US","47.6668","-122.9287","202.7","2018-01-21",,,"1.05",,,,,,,,,,,,,
"US1WAJF0014","BRINNON 1.7 WSW, WA US","47.6668","-122.9287","202.7","2018-01-22",,,"1.63",,,,,,,,,,,,,
"US1WAJF0014","BRINNON 1.7 WSW, WA US","47.6668","-122.9287","202.7","2018-01-24",,,"2.03",,,,,,,,,,,,,
"US1WAJF0014","BRINNON 1.7 WSW, WA US","47.6668","-122.9287","202.7","2018-01-25",,,"0.74",,,,,,,,,,,,,
"US1WAJF0014","BRINNON 1.7 WSW, WA US","47.6668","-122.9287","202.7","2018-01-26",,,"0.42",,,,,,,,,,,,,
"US1WAJF0014","BRINNON 1.7 WSW, WA US","47.6668","-122.9287","202.7","2018-01-27",,,"0.41",,,,,,,,,,,,,
"US1WAJF0014","BRINNON 1.7 WSW, WA US","47.6668","-122.9287","202.7","2018-01-28",,,"0.66",,,,,,,,,,,,,
"US1WAJF0014","BRINNON 1.7 WSW, WA US","47.6668","-122.9287","202.7","2018-01-29",,,"0.60",,,,,,,,,,,,,
"USC00458278","TACOMA NUMBER 1, WA US","47.2472","-122.4122","7.6","2017-01-01",,,"0.00",,,,"39","33","34",,,,,,,
"USC00458278","TACOMA NUMBER 1, WA US","47.2472","-122.4122","7.6","2017-01-02",,,"0.00",,,,"35","31","31",,,,,,,
"USC00458278","TACOMA NUMBER 1, WA US","47.2472","-122.4122","7.6","2017-01-03",,,"0.00",,,,"34","28","29",,,,,,,
"USC00458278","TACOMA NUMBER 1, WA US","47.2472","-122.4122","7.6","2017-01-04",,,"0.00",,,,"39","28","33",,,,,,,
"USC00458278","TACOMA NUMBER 1, WA US","47.2472","-122.4122","7.6","2017-01-05",,,"0.00",,,,"38","20","26",,,,,,,
"USC00458278","TACOMA NUMBER 1, WA US","47.2472","-122.4122","7.6","2017-01-06",,,"0.00",,,,"40","21","30",,,,,,,
"USC00458278","TACOMA NUMBER 1, WA US","47.2472","-122.4122","7.6","2017-01-07",,,"0.00",,,,"40","22","36",,,,,,,
"USC00458278","TACOMA NUMBER 1, WA US","47.2472","-122.4122","7.6","2017-01-08",,,"0.42",,,,"41","35","38",,,,,,,
"USC00458278","TACOMA NUMBER 1, WA US","47.2472","-122.4122","7.6","2017-01-09",,,"0.07",,,,"44","36","36",,,,,,,
"USC00458278","TACOMA NUMBER 1, WA US","47.2472","-122.4122","7.6","2017-01-10",,,"0.10",,,,"44","34","35",,,,,,,
"USC00458278","TACOMA NUMBER 1, WA US","47.2472","-122.4122","7.6","2017-01-11",,,"0.01",,,,"37","32","33",,,,,,,
"USC00458278","TACOMA NUMBER 1, WA US","47.2472","-122.4122","7.6","2017-01-12",,,"0.00",,,,"38","26","31",,,,,,,
"USC00458278","TACOMA NUMBER 1, WA US","47.2472","-122.4122","7.6","2017-01-13",,,"0.00",,,,"38","25","36",,,,,,,
"USC00458278","TACOMA NUMBER 1, WA US","47.2472","-122.4122","7.6","2017-01-14",,,"0.00",,,,"41","26","36",,,,,,,
"USC00458278","TACOMA NUMBER 1, WA US","47.2472","-122.4122","7.6","2017-01-15",,,"0.00",,,,"40","28","33",,,,,,,
"USC00458278","TACOMA NUMBER 1, WA US","47.2472","-122.4122","7.6","2017-01-16",,,"0.00",,,,"45","30","43",,,,,,,
"USC00458278","TACOMA NUMBER 1, WA US","47.2472","-122.4122","7.6","2017-01-17",,,"1.05",,,,"44","30","43",,,,,,,
"USC00458278","TACOMA NUMBER 1, WA US","47.2472","-122.4122","7.6","2017-01-18",,,"1.01",,,,"57","43","47",,,,,,,
"USC00458278","TACOMA NUMBER 1, WA US","47.2472","-122.4122","7.6","2017-01-19",,,"0.20",,,,"51","42","47",,,,,,,
"USC00458278","TACOMA NUMBER 1, WA US","47.2472","-122.4122","7.6","2017-01-20",,,"0.00",,,,"49","34","46",,,,,,,
"USC00458278","TACOMA NUMBER 1, WA US","47.2472","-122.4122","7.6","2017-01-21",,,"0.02",,,,"50","37","45",,,,,,,
"USC00458278","TACOMA NUMBER 1, WA US","47.2472","-122.4122","7.6","2017-01-22",,,"0.03",,,,"47","40","40",,,,,,,
"USC00458278","TACOMA NUMBER 1, WA US","47.2472","-122.4122","7.6","2017-01-23",,,"0.01",,,,"46","35","41",,,,,,,
"USC00458278","TACOMA NUMBER 1, WA US","47.2472","-122.4122","7.6","2017-01-24",,,"0.00",,,,"42","31","39",,,,,,,
"USC00458278","TACOMA NUMBER 1, WA US","47.2472","-122.4122","7.6","2017-01-25",,,"0.00",,,,"45","36","44",,,,,,,
"USC00458278","TACOMA NUMBER 1, WA US","47.2472","-122.4122","7.6","2017-01-26",,,"0.00",,,,"47","41","46",,,,,,,
"USC00458278","TACOMA NUMBER 1, WA US","47.2472","-122.4122","7.6","2017-01-27",,,"0.00",,,,"50","35","46",,,,,,,
"USC00458278","TACOMA NUMBER 1, WA US","47.2472","-122.4122","7.6","2017-01-28",,,"0.00",,,,"50","37","41",,,,,,,
"USC00458278","TACOMA NUMBER 1, WA US","47.2472","-122.4122","7.6","2017-01-29",,,"0.00",,,,"51","35","46",,,,,,,
"USC00458278","TACOMA NUMBER 1, WA US","47.2472","-122.4122","7.6","2017-01-30",,,"0.01",,,,"46","42","42",,,,,,,
"USC00458278","TACOMA NUMBER 1, WA US","47.2472","-122.4122","7.6","2017-01-31",,,"0.00",,,,"42","39","39",,,,,,,
"USC00458278","TACOMA NUMBER 1, WA US","47.2472","-122.4122","7.6","2017-02-01",,,"0.00",,,,"43","33","37",,,,,,,
"USC00458278","TACOMA NUMBER 1, WA US","47.2472","-122.4122","7.6","2017-02-02",,,"0.00",,,,"45","35","39",,,,,,,
"USC00458278","TACOMA NUMBER 1, WA US","47.2472","-122.4122","7.6","2017-02-03",,,"0.54",,,,"40","34","38",,,,,,,
"USC00458278","TACOMA NUMBER 1, WA US","47.2472","-122.4122","7.6","2017-02-04",,,"0.98",,,,"46","38","44",,,,,,,
"USC00458278","TACOMA NUMBER 1, WA US","47.2472","-122.4122","7.6","2017-02-05",,,"0.99",,,,"44","35","35",,,,,,,
"USC00458278","TACOMA NUMBER 1, WA US","47.2472","-122.4122","7.6","2017-02-06",,,"0.78",,,,"40","33","38",,,,,,,
"USC00458278","TACOMA NUMBER 1, WA US","47.2472","-122.4122","7.6","2017-02-07",,,"0.00",,,,"41","31","39",,,,,,,
"USC00458278","TACOMA NUMBER 1, WA US","47.2472","-122.4122","7.6","2017-02-08",,,"0.53",,,,"39","36","38",,,,,,,
"USC00458278","TACOMA NUMBER 1, WA US","47.2472","-122.4122","7.6","2017-02-09",,,"1.21",,,,"58","37","50",,,,,,,
"USC00458278","TACOMA NUMBER 1, WA US","47.2472","-122.4122","7.6","2017-02-10",,,"0.15",,,,"50","40","41",,,,,,,
"USC00458278","TACOMA NUMBER 1, WA US","47.2472","-122.4122","7.6","2017-02-11",,,"0.00",,,,"51","37","42",,,,,,,
"USC00458278","TACOMA NUMBER 1, WA US","47.2472","-122.4122","7.6","2017-02-12",,,"0.00",,,,"47","33","41",,,,,,,
"USC00458278","TACOMA NUMBER 1, WA US","47.2472","-122.4122","7.6","2017-02-13",,,"0.00",,,,"53","30","42",,,,,,,
"USC00458278","TACOMA NUMBER 1, WA US","47.2472","-122.4122","7.6","2017-02-14",,,"0.01",,,,"54","33","48",,,,,,,
"USC00458278","TACOMA NUMBER 1, WA US","47.2472","-122.4122","7.6","2017-02-15",,,"1.50",,,,"57","44","52",,,,,,,
"USC00458278","TACOMA NUMBER 1, WA US","47.2472","-122.4122","7.6","2017-02-16",,,"1.17",,,,"55","49","49",,,,,,,
"USC00458278","TACOMA NUMBER 1, WA US","47.2472","-122.4122","7.6","2017-02-17",,,"0.00",,,,"53","42","46",,,,,,,
"USC00458278","TACOMA NUMBER 1, WA US","47.2472","-122.4122","7.6","2017-02-18",,,"0.28",,,,"47","42","44",,,,,,,
"USC00458278","TACOMA NUMBER 1, WA US","47.2472","-122.4122","7.6","2017-02-19",,,"0.12",,,,"49","41","46",,,,,,,
"USC00458278","TACOMA NUMBER 1, WA US","47.2472","-122.4122","7.6","2017-02-20",,,"0.31",,,,"48","41","45",,,,,,,
"USC00458278","TACOMA NUMBER 1, WA US","47.2472","-122.4122","7.6","2017-02-21",,,"0.23",,,,"46","42","44",,,,,,,
"USC00458278","TACOMA NUMBER 1, WA US","47.2472","-122.4122","7.6","2017-02-22",,,"0.00",,,,"47","34","41",,,,,,,
"USC00458278","TACOMA NUMBER 1, WA US","47.2472","-122.4122","7.6","2017-02-23",,,"0.07",,,,"43","34","37",,,,,,,
"USC00458278","TACOMA NUMBER 1, WA US","47.2472","-122.4122","7.6","2017-02-24",,,"0.00",,,,"47","33","41",,,,,,,
"USC00458278","TACOMA NUMBER 1, WA US","47.2472","-122.4122","7.6","2017-02-25",,,"0.00",,,,"47","32","42",,,,,,,
"USC00458278","TACOMA NUMBER 1, WA US","47.2472","-122.4122","7.6","2017-02-26",,,"0.29",,,,"43","38","40",,,,,,,
"USC00458278","TACOMA NUMBER 1, WA US","47.2472","-122.4122","7.6","2017-02-27",,,"0.06",,,,"44","37","38",,,,,,,
"USC00458278","TACOMA NUMBER 1, WA US","47.2472","-122.4122","7.6","2017-02-28",,,"0.02",,,,"49","35","44",,,,,,,
"USC00458278","TACOMA NUMBER 1, WA US","47.2472","-122.4122","7.6","2017-03-01",,,"0.02",,,,"50","42","46",,,,,,,
"USC00458278","TACOMA NUMBER 1, WA US","47.2472","-122.4122","7.6","2017-03-02",,,"0.11",,,,"50","42","45",,,,,,,
"USC00458278","TACOMA NUMBER 1, WA US","47.2472","-122.4122","7.6","2017-03-03",,,"0.44",,,,"55","42","42",,,,,,,
"USC00458278","TACOMA NUMBER 1, WA US","47.2472","-122.4122","7.6","2017-03-04",,,"0.08",,,,"45","35","41",,,,,,,
"USC00458278","TACOMA NUMBER 1, WA US","47.2472","-122.4122","7.6","2017-03-05",,,"0.02",,,,"48","36","40",,,,,,,
"USC00458278","TACOMA NUMBER 1, WA US","47.2472","-122.4122","7.6","2017-03-06",,,"0.18",,,,"44","36","38",,,,,,,
"USC00458278","TACOMA NUMBER 1, WA US","47.2472","-122.4122","7.6","2017-03-07",,,"0.71",,,,"44","36","43",,,,,,,
